,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Background End Time,Mean Onset Temp,Flare Peak Temp,Peak Time NoSub,Peak Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Mean Onset 1/8,Mean Onset 1/6,Mean Onset 1/4,Mean Onset 1/3,Mean Onset 1/2,Mean Onset 2/3,Mean Onset 3/4,Flare Max Temp,Flare Max EM,Fancy Onset,Flare Peak EM
128,2016-01-31 23:41:00.000,2016-01-31 23:44:00.000,2016-01-31 23:47:00.000,B5.6,81.50217,-187.408908,2490,2016-01-31 23:46:49.065,2016-01-31 23:42:00.000,,,2016-01-31 23:46:49.065,2016-01-31 23:46:49.065,10.667204057925975,5.264817882971984e+46,9.234159492476312,2.5096514437790496e+47,"(7.668814442514662, 6.016895449053353e+46)","(7.90489940484808, 7.498524014701501e+46)","(9.56085490158129, 4.802601163968427e+46)","(10.336420822518228, 4.5371607444120927e+46)","(10.358437039407285, 6.19869212116327e+46)","(10.31295023256508, 8.327725245313528e+46)","(10.212776405019243, 9.54632739969514e+46)",,,,
129,2016-02-01 01:09:00.000,2016-02-01 01:14:00.000,2016-02-01 01:17:00.000,C1.6,219.292092,-272.651394,2490,2016-02-01 01:14:34.478,2016-02-01 01:10:00.000,,,2016-02-01 01:14:34.478,2016-02-01 01:14:34.478,13.15185778638775,3.366143022977112e+47,10.730110256513843,1.0267307665977205e+48,"(nan, nan)","(nan, nan)","(6.086310877671312, 5.563651470519837e+46)","(7.927118466790724, 4.741387884313512e+46)","(10.879678011616496, 7.433237182365986e+46)","(12.771433196587513, 1.6245042867778251e+47)","(12.969941437552997, 2.2272782371702093e+47)",,,,
130,2016-02-01 03:31:00.000,2016-02-01 03:36:00.000,2016-02-01 03:39:00.000,B9.4,-941.58552,202.14747,2491,2016-02-01 03:36:05.491,2016-02-01 03:32:00.000,,,2016-02-01 03:36:05.491,2016-02-01 03:36:05.491,11.30990455272324,2.198300856261047e+47,9.650104275094227,5.548806268989884e+47,"(24.9987318791834, 1.826790797186007e+45)","(25.61688232185476, 2.529123670554092e+45)","(20.420389001644565, 5.478633187162538e+45)","(17.632040310865115, 1.184293793546564e+46)","(15.122958185185063, 3.4570830819333244e+46)","(14.219983800574804, 7.71376829188797e+46)","(13.908833209607185, 1.0562724893025888e+47)",,,,
131,2016-02-01 15:15:00.000,2016-02-01 15:22:00.000,2016-02-01 15:29:00.000,B3.9,565.43817,250.305618,2489,2016-02-01 15:22:03.965,2016-02-01 15:16:00.000,,,2016-02-01 15:22:03.965,2016-02-01 15:22:03.965,9.706718271762467,2.849718804101516e+46,7.439960261188581,1.5037207495117435e+47,"(10.27183901670341, 2.1201683890375682e+46)","(9.777221859048671, 2.75564479572504e+46)","(10.210384575192844, 3.0030410407241044e+46)","(9.579634514581638, 4.143689540095447e+46)","(8.609210856687072, 6.023320357703997e+46)","(8.278298147082637, 7.310393034300278e+46)","(8.24981869099597, 7.533667989490064e+46)",,,,
132,2016-02-01 16:10:00.000,2016-02-01 16:13:00.000,2016-02-01 16:17:00.000,B3.6,565.43493,250.340286,2489,2016-02-01 16:13:26.178,2016-02-01 16:11:00.000,,,2016-02-01 16:13:26.178,2016-02-01 16:13:26.178,17.895048222510184,1.4090535931210286e+45,8.336069445737609,1.489800068991327e+47,"(17.15888512371225, nan)","(17.15888512371225, nan)","(17.172807775964, 1.578092583452655e+45)","(18.49665098452425, 1.3804927936860991e+45)","(16.546304433285005, 3.405506720308997e+45)","(13.357663078786446, 2.3278026742762583e+46)","(12.145620791327762, 4.016717804622777e+46)",,,,
133,2016-02-02 04:52:00.000,2016-02-02 05:00:00.000,2016-02-02 05:14:00.000,B4.6,-934.4556,235.236456,2492,2016-02-02 04:59:47.785,2016-02-02 04:52:40,,,2016-02-02 04:59:47.785,2016-02-02 04:59:47.785,15.206127057662243,1.3529590625371933e+46,7.801730864556046,2.3275729467961706e+47,"(22.044901691864457, 4.569186021493655e+45)","(17.648526049462728, 8.440574238783587e+45)","(14.20090773508541, 1.862980351591157e+46)","(12.807027033645472, 3.2569169638372236e+46)","(11.666150238790213, 5.506546692142172e+46)","(10.958164770157813, 7.665002609039983e+46)","(10.662118731918003, 8.787404601815066e+46)",,,,
134,2016-02-02 11:25:00.000,2016-02-02 11:30:00.000,2016-02-02 11:37:00.000,B3.6,-908.67342,261.958314,2492,2016-02-02 11:30:26.978,2016-02-02 11:26:00.000,,,2016-02-02 11:30:26.978,2016-02-02 11:30:26.978,7.072836519754897,1.6307289412628461e+46,8.377845589882424,1.482916636068782e+47,"(7.072836519754897, 1.6307289412628461e+46)","(6.6284187112989486, 3.245306677201852e+46)","(7.5735135648312975, 3.633309147669655e+46)","(8.455249878953818, 3.925166148842538e+46)","(9.248621009359137, 5.084609690195891e+46)","(9.432303993376287, 6.390788590219781e+46)","(9.365253544783743, 7.074559174871435e+46)",,,,
135,2016-02-02 14:22:00.000,2016-02-02 14:52:00.000,2016-02-02 15:53:00.000,C1.2,-967.65768,102.938712,0,2016-02-02 14:52:14.628,2016-02-02 14:23:00.000,,,2016-02-02 14:52:14.628,2016-02-02 14:52:14.628,11.27122576112555,1.6366168840084203e+47,9.0778598423665,8.523210982720655e+47,"(11.48604500518473, 8.63304895172415e+46)","(11.57589640149783, 1.2855347951778877e+47)","(11.708427150383653, 1.761394333931539e+47)","(11.7146491939212, 2.156363958699415e+47)","(11.505947093878207, 2.950571170245304e+47)","(11.181165163746547, 3.7970907866673075e+47)","(11.012784362441105, 4.185896338069379e+47)",,,,
136,2016-02-02 18:34:00.000,2016-02-02 19:02:00.000,2016-02-02 19:36:00.000,B6.5,-653.29356,94.047486,2491,2016-02-02 19:01:39.251,2016-02-02 19:00:00,,,2016-02-02 19:01:39.251,2016-02-02 19:01:39.251,8.612630043680175,3.2880146930039277e+46,8.329144922211658,9.265380144866684e+46,"(8.610126528646019, 1.2025174503594748e+46)","(9.184799126177397, 1.2435053850847283e+46)","(8.603498777350758, 1.9301800530628177e+46)","(8.586657193892425, 2.1430225422158267e+46)","(8.744385480670111, 2.6558790597810804e+46)","(8.69970788457966, 3.4787583058674347e+46)","(8.728357419810353, 3.808760227870731e+46)",,,,
137,2016-02-03 02:09:00.000,2016-02-03 02:35:00.000,2016-02-03 02:45:00.000,B7.8,644.45442,-279.129948,2490,2016-02-03 02:35:11.005,2016-02-03 02:16:50,,,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,8.046889531313493,3.3092799232196466e+47,8.109341592889123,4.19352149660661e+47,"(10.917327216030005, 1.7449203104410903e+46)","(9.670775240840785, 4.4793233858899557e+46)","(9.292452442805425, 6.833915467433201e+46)","(9.149636635404136, 9.910612572667035e+46)","(8.791850655553679, 1.6336347489386606e+47)","(8.532453616888592, 2.2340250906223196e+47)","(8.38580486478601, 2.4828849076362993e+47)",,,,
138,2016-02-03 02:12:00.000,2016-02-03 02:35:00.000,2016-02-03 03:38:00.000,B7.8,644.45418,-279.12816,2490,2016-02-03 02:35:11.005,2016-02-03 02:12:50,,,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,8.493125653911969,1.805818763102698e+47,7.978864691809397,4.625805411125698e+47,"(16.52340887594873, 8.424781574397219e+45)","(14.150117253280577, 2.3257868829437515e+46)","(12.725187040303314, 3.5212745073882275e+46)","(11.273735040806649, 7.117327879071174e+46)","(10.139879965948328, 1.1967392077190394e+47)","(9.528633446581214, 1.8698897885428744e+47)","(9.277641493837036, 2.1942362473615932e+47)",,,,
139,2016-02-03 04:39:00.000,2016-02-03 04:59:00.000,2016-02-03 05:24:00.000,B6.8,651.0573,-296.457138,2490,2016-02-03 04:58:42.835,2016-02-03 04:40:00.000,,,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,,,7.42044887431264,3.541058425772154e+47,"(14.127949975930681, 5.243531139328397e+45)","(13.630391144123648, 6.731929979247125e+45)","(12.604213170247709, 1.1652573685187976e+46)","(11.27928173392326, 1.8674574149932595e+46)","(9.960166549979206, 3.898981507496263e+46)","(9.440537320171993, 6.086179592139548e+46)","(9.298976208754864, 7.346384890182009e+46)",,,,
140,2016-02-03 04:43:00.000,2016-02-03 04:59:00.000,2016-02-03 05:15:00.000,B6.8,651.057,-296.454804,2490,2016-02-03 04:58:42.835,2016-02-03 04:41:00,,,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,8.193703144970579,2.643485455729518e+47,7.547203739749156,3.3632397348204368e+47,"(19.395057265551106, 3.8300487681152015e+45)","(17.83682842388627, 6.765904776293026e+45)","(15.191309647356402, 1.3514797512419001e+46)","(13.877076579996626, 1.728986923202498e+46)","(11.950048946131755, 3.749890527873157e+46)","(11.052348414326522, 5.626912121344262e+46)","(10.76023211842498, 6.793848311105344e+46)",,,,
141,2016-02-03 11:21:00.000,2016-02-03 12:23:00.000,2016-02-03 13:24:00.000,C1.0,-815.45532,331.822176,2492,2016-02-03 12:23:23.975,2016-02-03 11:22:00.000,,,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,6.363842992669219,6.732028828488305e+47,6.641853028958342,9.496279875864254e+47,"(9.103901115004307, 4.851944628694281e+46)","(8.680432591706431, 6.893523717837828e+46)","(8.40536943892748, 1.1175875688606437e+47)","(7.996490321616543, 1.7436419986487369e+47)","(7.472345655000242, 2.7975493291660938e+47)","(7.204785066028756, 3.661854875167312e+47)","(7.088556537081393, 4.037972731311318e+47)",,,,
142,2016-02-03 12:03:00.000,2016-02-03 12:23:00.000,2016-02-03 12:42:00.000,C1.0,-823.15926,330.28032,2492,2016-02-03 12:23:23.975,2016-02-03 12:22:40,,,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,13.493268503371596,1.3188716210066777e+46,9.261137997596013,3.1180967206622316e+46,"(10.92389170792137, 5.437528194384449e+45)","(10.92389170792137, 5.437528194384449e+45)","(14.710316621619695, 4.536293896861103e+45)","(16.130771058749335, 4.7824859650054633e+45)","(15.364219718406183, 6.527626304099097e+45)","(14.575424244370094, 7.951301517659808e+45)","(14.270432240000028, 9.003756112479305e+45)",,,,
143,2016-02-03 14:47:00.000,2016-02-03 14:53:00.000,2016-02-03 14:53:00.000,C1.0,-503.13435,89.822946,2491,2016-02-03 14:52:56.175,2016-02-03 14:46:20,,,2016-02-03 14:52:56.175,2016-02-03 14:52:56.175,10.430153853235426,1.4028675284804618e+47,9.33581122489747,3.7540513008357825e+47,"(12.027442546956014, 1.4191010495563264e+46)","(11.848504852260977, 1.7381610861174803e+46)","(11.654787005908696, 2.441426626058828e+46)","(11.44206807709436, 3.4466783844815347e+46)","(11.09054361959168, 6.153890089976787e+46)","(10.912905012668096, 9.643449869456575e+46)","(10.846809602152659, 1.1422896557746094e+47)",,,,
144,2016-02-03 15:12:00.000,2016-02-03 15:23:00.000,2016-02-03 15:31:00.000,C1.8,-957.9753,100.646466,0,2016-02-03 15:24:03.931,2016-02-03 15:12:30,,,2016-02-03 15:24:03.931,2016-02-03 15:24:03.931,10.969221989251263,2.254050999771419e+47,9.093133950299588,8.720323178173732e+47,"(9.617881126040166, 5.014700047243258e+46)","(9.839924973865864, 6.616426916712004e+46)","(10.197149220825597, 1.0679889511404497e+47)","(10.52146220932386, 1.5448273642740532e+47)","(10.667508571189027, 2.4887468714365222e+47)","(10.59197250536218, 3.353206264678325e+47)","(10.519675465664667, 3.689559813076218e+47)",,,,
145,2016-02-03 16:29:00.000,2016-02-03 16:34:00.000,2016-02-03 16:39:00.000,C1.4,409.876158,-24.0331938,2493,2016-02-03 16:34:00.248,2016-02-03 16:30:10,,,2016-02-03 16:34:00.248,2016-02-03 16:34:00.248,10.333103869315108,3.0185494905559653e+46,9.954425932743884,7.137275081742871e+47,"(10.326142123487028, 1.567808446673609e+46)","(10.349791400492462, 1.9500206464371817e+46)","(10.333306672826184, 2.8959700734326577e+46)","(10.475193555204196, 4.119822828212369e+46)","(10.502101488286343, 6.951485224184094e+46)","(10.283016168177559, 1.1504138285223616e+47)","(10.301684132028367, 1.429578290699024e+47)",,,,
146,2016-02-03 18:25:00.000,2016-02-03 18:33:00.000,2016-02-03 18:40:00.000,B7.5,425.13375,-24.7306908,2493,2016-02-03 18:29:53.155,2016-02-03 18:24:20,,,2016-02-03 18:29:53.155,2016-02-03 18:29:53.155,9.743190147648527,1.9177456415114277e+47,9.466984623453072,2.936505208799727e+47,"(18.920821699352757, 1.8690112183888042e+45)","(17.205460711055867, 2.588880537089645e+45)","(20.711416983949935, 2.4871445443020483e+45)","(24.426617002298617, 2.4871445443020483e+45)","(17.706645881050495, 1.3769688972297855e+46)","(14.774997965877828, 6.399054594483664e+46)","(13.97216307873375, 8.556727832265541e+46)",,,,
147,2016-02-03 22:05:00.000,2016-02-03 22:10:00.000,2016-02-03 22:17:00.000,C1.1,455.250288,-26.2240542,2493,2016-02-03 22:10:15.005,2016-02-03 22:05:10,,,2016-02-03 22:10:15.005,2016-02-03 22:10:15.005,8.70432486233835,9.674682490124306e+46,8.843592097960565,6.283382079363694e+47,"(9.549010332701876, 2.312158820551611e+46)","(9.500209138653082, 2.855384472302021e+46)","(9.269746407044476, 4.239859859502488e+46)","(9.168029644640459, 5.350136026358546e+46)","(8.949325792516818, 8.672846032600609e+46)","(8.912430473663486, 1.3673706693016047e+47)","(8.976289591901395, 1.6414499447250102e+47)",,,,
148,2016-02-04 02:11:00.000,2016-02-04 02:14:00.000,2016-02-04 02:17:00.000,C1.0,-328.085196,-88.179546,0,2016-02-04 02:15:11.458,2016-02-04 02:12:00.000,,,2016-02-04 02:15:11.458,2016-02-04 02:15:11.458,,,11.545620775809372,3.9641970499860835e+47,"(14.638568787040475, 3.365166772002748e+45)","(12.62657183194583, 4.119277900453729e+45)","(13.125981211826897, 4.5223999265685796e+45)","(12.042391420957497, 8.40098301218619e+45)","(10.116144127063627, 1.837517281153495e+46)","(9.357474695992178, 2.7270668030276527e+46)","(9.584843488240992, 4.30636280736937e+46)",,,,
149,2016-02-04 07:09:00.000,2016-02-04 07:13:00.000,2016-02-04 07:16:00.000,C1.1,782.04522,-262.862028,2490,2016-02-04 07:13:32.978,2016-02-04 07:10:10,,,2016-02-04 07:13:32.978,2016-02-04 07:13:32.978,12.685992395081474,3.1652199128359464e+46,10.477929529118695,5.020673774281982e+47,"(13.96833398149214, 1.2835501046158461e+45)","(15.984386943437725, 2.296225333080706e+45)","(13.312334278513298, 2.125112602273159e+46)","(12.18109394197166, 3.885909412148096e+46)","(11.137611374070909, 8.910874394756533e+46)","(10.96349151051429, 1.2836707806703824e+47)","(10.972624821398227, 1.6765988307431146e+47)",,,,
150,2016-02-04 09:16:00.000,2016-02-04 09:20:00.000,2016-02-04 09:25:00.000,B8.9,-343.741158,-88.492614,0,2016-02-04 09:19:58.708,2016-02-04 09:16:50,,,2016-02-04 09:19:58.708,2016-02-04 09:19:58.708,13.256845652504573,2.585971397006361e+46,10.845402660579296,2.177210879381939e+47,"(17.365951727630105, 6.224420522480362e+45)","(16.524925452298717, 7.62369613560742e+45)","(15.108639295866416, 1.3678239610667812e+46)","(14.049981406883752, 2.6784739807731093e+46)","(13.249470158244149, 4.954597808482242e+46)","(12.828022340578148, 7.413550182971758e+46)","(12.689765437031458, 8.419737682736054e+46)",,,,
151,2016-02-04 12:16:00.000,2016-02-04 12:21:00.000,2016-02-04 12:25:00.000,C2.4,-312.291174,-87.123918,0,2016-02-04 12:21:44.198,2016-02-04 12:17:40,,,2016-02-04 12:21:44.198,2016-02-04 12:21:44.198,12.534742465707907,4.4631351189183326e+46,11.137892306683629,1.1188646308341805e+48,"(13.14286776886682, 1.2486870829632844e+46)","(12.756448416933262, 2.027187375553672e+46)","(12.53474246570791, 4.4631351189183326e+46)","(12.584145211731148, 8.08912880772606e+46)","(12.668613910102337, 1.7637672095097364e+47)","(12.61150945915701, 2.772793399309793e+47)","(12.548365010309599, 3.3271629052182927e+47)",,,,
152,2016-02-04 14:34:00.000,2016-02-04 14:42:00.000,2016-02-04 14:48:00.000,C2.1,-264.41187,-85.38981,0,2016-02-04 14:41:59.345,2016-02-04 14:32:30,,,2016-02-04 14:41:59.345,2016-02-04 14:41:59.345,11.150252917528952,7.100441231816264e+46,11.202956621017115,8.65121474161517e+47,"(11.366725148405424, 1.773798562885906e+46)","(11.453221931910154, 2.1087622234614862e+46)","(11.279685372461334, 3.153254574190986e+46)","(11.27768529258427, 4.5431466378196615e+46)","(11.504952630964375, 9.413552851788008e+46)","(11.684387640305312, 1.6520873527210274e+47)","(11.712446252444177, 2.0380961031881327e+47)",,,,
153,2016-02-04 16:44:00.000,2016-02-04 16:49:00.000,2016-02-04 16:53:00.000,C3.6,-230.356548,-118.26789,0,2016-02-04 16:50:07.465,2016-02-04 16:46:00,,,2016-02-04 16:50:07.465,2016-02-04 16:50:07.465,8.346412850986841,1.0008760375944758e+47,10.967311863867742,2.0893352315004274e+48,"(7.270801179276462, 1.272932650919e+47)","(7.652031829559567, 1.0911720462056914e+47)","(8.410816139508139, 9.730720568784285e+46)","(8.922217425019516, 1.1585772663014566e+47)","(9.507545681138142, 2.782076367184223e+47)","(10.004959103509579, 4.768956766111645e+47)","(10.251751334249345, 5.925268252694331e+47)",,,,
154,2016-02-04 18:15:00.000,2016-02-04 18:22:00.000,2016-02-04 18:28:00.000,C5.1,-215.797626,-83.862282,2494,2016-02-04 18:22:04.738,2016-02-04 18:15:50,,,2016-02-04 18:22:04.738,2016-02-04 18:22:04.738,11.172218344927808,3.5512778828692367e+46,11.875802148298893,2.7108099747047125e+48,"(10.647161037601533, 2.929805931881417e+46)","(11.210987864680208, 3.6534909433543347e+46)","(11.605435336569132, 6.114444682684104e+46)","(11.959619009593457, 1.037637389512566e+47)","(12.561586375581022, 2.555663589717084e+47)","(13.013096084906453, 5.2601035652365216e+47)","(13.104989157687433, 6.773035089042058e+47)",,,,
155,2016-02-04 19:46:00.000,2016-02-04 19:55:00.000,2016-02-04 19:59:00.000,C1.1,848.2668,-276.301116,2490,2016-02-04 19:55:34.181,2016-02-04 19:45:10,,,2016-02-04 19:55:34.181,2016-02-04 19:55:34.181,10.52108873977317,1.6364739302387114e+47,8.744506962302193,3.76158215864103e+47,"(17.005351761708344, 5.626337589517746e+45)","(15.737098170476957, 9.883416793793253e+45)","(13.881963556681873, 3.221855483942e+46)","(13.023471935507732, 6.969008262968923e+46)","(11.884656986480312, 1.4164290543234633e+47)","(10.968300745303955, 1.6923316227771873e+47)","(10.580460082314474, 1.7542500839241438e+47)",,,,
156,2016-02-04 22:39:00.000,2016-02-04 22:44:00.000,2016-02-04 22:48:00.000,B8.6,-165.351258,-116.50206,2494,2016-02-04 22:43:58.995,2016-02-04 22:40:40,,,2016-02-04 22:43:58.995,2016-02-04 22:43:58.995,,,9.52410801183056,3.1798291313758467e+47,"(7.662340872726774, 3.2013789811114113e+46)","(8.601597949682796, 3.215511104089505e+46)","(9.06345889536987, 3.889088240625171e+46)","(9.385559329880516, 4.714411599113074e+46)","(9.645643396399743, 6.947289787295075e+46)","(9.743524281707034, 1.0069866512220073e+47)","(9.78334869477681, 1.175823403221551e+47)",,,,
157,2016-02-05 00:29:00.000,2016-02-05 00:33:00.000,2016-02-05 00:40:00.000,C1.4,-950.95392,204.669366,0,2016-02-05 00:33:39.218,2016-02-05 00:30:10,,,2016-02-05 00:33:39.218,2016-02-05 00:33:39.218,12.030500319966745,2.3676852350741336e+46,10.661739624982635,6.780046281520884e+47,"(14.580245869999738, 8.283170770744881e+45)","(14.125066332771606, 9.612228597876139e+45)","(12.433881807890474, 1.8246010362216211e+46)","(11.773512675384465, 2.9482437541491487e+46)","(11.619389265079562, 7.330693198905355e+46)","(11.683535788426795, 1.5489393918230894e+47)","(11.664227624630652, 2.001065141994648e+47)",,,,
158,2016-02-05 00:49:00.000,2016-02-05 00:56:00.000,2016-02-05 01:03:00.000,C3.0,-166.583052,-82.475934,2494,2016-02-05 00:56:21.141,2016-02-05 00:48:00,,,2016-02-05 00:56:21.141,2016-02-05 00:56:21.141,12.716868235805396,3.864086365200821e+46,11.646554327996451,1.4464067294875815e+48,"(19.37771342673935, 1.7621351281139402e+45)","(14.49836610406386, 7.294943900354389e+45)","(13.162740753538838, 1.3413230791225882e+46)","(13.10011926691713, 2.3986253304351437e+46)","(13.040455886463766, 7.755997939219473e+46)","(13.048598119028547, 1.9303370286810016e+47)","(13.05799589603411, 2.7031849237418658e+47)",,,,
159,2016-02-05 03:22:00.000,2016-02-05 03:26:00.000,2016-02-05 03:32:00.000,B8.4,-954.32706,188.143566,2496,2016-02-05 03:26:44.625,2016-02-05 03:22:10,,,2016-02-05 03:26:44.625,2016-02-05 03:26:44.625,,,11.133082864986646,2.532922152804257e+47,"(54.38977569343428, nan)","(55.271164545344035, nan)","(54.13614552200132, 2.3705710710702612e+45)","(40.849802137881404, 8.117165637560228e+45)","(26.97523223757795, 2.436781455926687e+46)","(21.822560415423848, 4.128189465409091e+46)","(20.54518222396918, 5.221056193046424e+46)",,,,
160,2016-02-05 07:15:00.000,2016-02-05 07:22:00.000,2016-02-05 07:30:00.000,C2.9,-100.275756,-81.167508,2494,2016-02-05 07:22:28.061,2016-02-05 07:15:30,,,2016-02-05 07:22:28.061,2016-02-05 07:22:28.061,10.687344903912924,4.441873519166566e+46,10.452809623369877,1.7942933798817637e+48,"(10.005450687431614, 2.4461668868326517e+46)","(10.176710660843598, 2.9529763687841873e+46)","(10.69596898373046, 4.157759927620375e+46)","(10.748424467477626, 6.156131070578357e+46)","(11.060872245904722, 1.890962963164945e+47)","(11.419864212251774, 3.871554173504816e+47)","(11.505083468975101, 4.897162320657905e+47)",,,,
161,2016-02-05 08:45:00.000,2016-02-05 08:50:00.000,2016-02-05 08:59:00.000,B9.3,-100.274742,-81.09855,2494,2016-02-05 08:50:52.341,2016-02-05 08:44:20,,,2016-02-05 08:50:52.341,2016-02-05 08:50:52.341,10.742433748597982,8.967235301326815e+46,8.479615625391036,4.870425132148479e+47,"(9.306599334007593, 1.5874284874432346e+46)","(9.927276233894752, 1.8381924387013682e+46)","(10.176107481803124, 2.555524379572383e+46)","(10.235824943444571, 3.336724371519437e+46)","(10.43774283591968, 5.487269463614554e+46)","(10.386509707912888, 9.533455471629044e+46)","(10.344670894393376, 1.1870541107832647e+47)",,,,
